"ContributorID","name","chapter","ChapterRole","article","ArticleRole"
"http://data.globalchange.gov/person/1032","Kharin, Viatcheslav","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1002/jgrd.50188","Author"
"http://data.globalchange.gov/person/1032","Kharin, Viatcheslav","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1007/s10584-013-0705-8","Author"
"http://data.globalchange.gov/person/1032","Kharin, Viatcheslav","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1175/BAMS-D-12-00172.1","Author"
"http://data.globalchange.gov/person/1036","Cloyd, Emily Therese","http://data.globalchange.gov/report/nca3/chapter/decision-support","Contributing Author","http://data.globalchange.gov/report/sunyesf-occasionalpaper16-2008","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1016/j.ecss.2010.05.004","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1038/nature04095","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1038/ngeo1635","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1038/ngeo689","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1126/science.1155676","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.1146/annurev.marine.010908.163834","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.4319/lo.2012.57.3.0698","Author"
"http://data.globalchange.gov/person/1038","Feely, Richard","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Contributing Author","http://data.globalchange.gov/article/10.5670/oceanog.2009.95","Author"
"http://data.globalchange.gov/person/1039","Melillo, Jerry","http://data.globalchange.gov/report/nca3/chapter/executive-summary","Editor","http://data.globalchange.gov/report/nca2","Editor"
"http://data.globalchange.gov/person/1039","Melillo, Jerry","http://data.globalchange.gov/report/nca3/chapter/research-agenda","Lead Author","http://data.globalchange.gov/report/nca2","Editor"
"http://data.globalchange.gov/person/1040","Landerer, Felix","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Contributing Author","http://data.globalchange.gov/article/10.1002/jgrb.50208","Author"
"http://data.globalchange.gov/person/1042","Gustafson, David I","http://data.globalchange.gov/report/nca3/chapter/sustained-assessment","Lead Author","http://data.globalchange.gov/report/usgcrp-ncadac-nca-sasrwgreport-2013","Author"
"http://data.globalchange.gov/person/1043","Calvin, Katherine","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1007/s10584-011-0151-4","Author"
"http://data.globalchange.gov/person/1043","Calvin, Katherine","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1016/j.eneco.2009.10.015","Author"
"http://data.globalchange.gov/person/1043","Calvin, Katherine","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1073/pnas.0910467107","Author"
"http://data.globalchange.gov/person/1044","Maldonado, Julie","http://data.globalchange.gov/report/nca3/chapter/tribal-indigenous-native-lands-resources","Lead Author","http://data.globalchange.gov/article/10.1007/s10584-013-0746-z","Author"
"http://data.globalchange.gov/person/1045","Cozzetto, Karen","http://data.globalchange.gov/report/nca3/chapter/tribal-indigenous-native-lands-resources","Contributing Author","http://data.globalchange.gov/report/nca-techreport-great-plains-2013","Editor"
"http://data.globalchange.gov/person/1049","Loope, Lloyd","http://data.globalchange.gov/report/nca3/chapter/hawaii","Contributing Author","http://data.globalchange.gov/article/10.1111/gcb.12111","Author"
"http://data.globalchange.gov/person/1049","Loope, Lloyd","http://data.globalchange.gov/report/nca3/chapter/hawaii","Contributing Author","http://data.globalchange.gov/report/usgs-hawaii-1998","Author"
"http://data.globalchange.gov/person/1052","Jacoby, Henry D.","http://data.globalchange.gov/report/nca3/chapter/mitigation","Convening Lead Author","http://data.globalchange.gov/article/10.1016/j.eneco.2009.06.005","Author"
"http://data.globalchange.gov/person/1052","Jacoby, Henry D.","http://data.globalchange.gov/report/nca3/chapter/mitigation","Convening Lead Author","http://data.globalchange.gov/report/ccsp-sap-2_1a-2007","Author"
"http://data.globalchange.gov/person/1053","Janetos, Anthony C.","http://data.globalchange.gov/report/nca3/chapter/mitigation","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s13280-012-0258-5","Author"
"http://data.globalchange.gov/person/1053","Janetos, Anthony C.","http://data.globalchange.gov/report/nca3/chapter/mitigation","Convening Lead Author","http://data.globalchange.gov/article/10.1073/pnas.0910467107","Author"
"http://data.globalchange.gov/person/1053","Janetos, Anthony C.","http://data.globalchange.gov/report/nca3/chapter/mitigation","Convening Lead Author","http://data.globalchange.gov/report/wri-understanding-2002","Author"
"http://data.globalchange.gov/person/1054","Birdsey, Richard","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1016/j.foreco.2009.09.049","Author"
"http://data.globalchange.gov/person/1054","Birdsey, Richard","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1029/2010JG001471","Author"
"http://data.globalchange.gov/person/1054","Birdsey, Richard","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1029/2011JG001930","Author"
"http://data.globalchange.gov/person/1054","Birdsey, Richard","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.2134/jeq2005.0162","Author"
"http://data.globalchange.gov/person/1054","Birdsey, Richard","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.5194/bg-8-715-2011","Author"
"http://data.globalchange.gov/person/1055","Buizer, James","http://data.globalchange.gov/report/nca3/chapter/sustained-assessment","Lead Author","http://data.globalchange.gov/report/usgcrp-ncadac-nca-sasrwgreport-2013","Author"
"http://data.globalchange.gov/person/1056","de la Chesnaye, Francisco","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1016/j.eneco.2009.10.015","Author"
"http://data.globalchange.gov/person/1057","Schimel, David","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1007/s13280-012-0258-5","Author"
"http://data.globalchange.gov/person/1057","Schimel, David","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1111/j.1365-2486.1995.tb00008.x","Author"
"http://data.globalchange.gov/person/1058","Wing, Ian Sue","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1016/j.reseneeco.2007.03.001","Author"
"http://data.globalchange.gov/person/1058","Wing, Ian Sue","http://data.globalchange.gov/report/nca3/chapter/mitigation","Lead Author","http://data.globalchange.gov/article/10.1111/jors.12028","Author"
"http://data.globalchange.gov/person/1060","Edmonds, Jae","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1007/s10584-011-0148-z","Author"
"http://data.globalchange.gov/person/1060","Edmonds, Jae","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1007/s10584-011-0151-4","Author"
"http://data.globalchange.gov/person/1060","Edmonds, Jae","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1016/j.eneco.2009.10.013","Author"
"http://data.globalchange.gov/person/1060","Edmonds, Jae","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1038/nature08823","Author"
"http://data.globalchange.gov/person/1060","Edmonds, Jae","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1073/pnas.0910467107","Author"
"http://data.globalchange.gov/person/1060","Edmonds, Jae","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/report/ccsp-sap-2_1a-2007","Author"
"http://data.globalchange.gov/person/1061","Russell, Lynn","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1007/s13280-012-0258-5","Author"
"http://data.globalchange.gov/person/1062","West, Jason","http://data.globalchange.gov/report/nca3/chapter/mitigation","Contributing Author","http://data.globalchange.gov/article/10.1073/pnas.0600201103","Author"
"http://data.globalchange.gov/person/1063","Bierbaum, Rosina","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1063","Bierbaum, Rosina","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/report/ornl-climchinfrastructure-2012","Contributing Author"
"http://data.globalchange.gov/person/1064","Lee, Arthur","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1065","Smith, Joel","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-009-9623-1","Author"
"http://data.globalchange.gov/person/1065","Smith, Joel","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1065","Smith, Joel","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/article/10.1061/(ASCE)WR.1943-5452.0000188","Author"
"http://data.globalchange.gov/person/1065","Smith, Joel","http://data.globalchange.gov/report/nca3/chapter/adaptation","Convening Lead Author","http://data.globalchange.gov/report/c2es-adaptingtoclimchfed-2010","Author"
"http://data.globalchange.gov/person/1066","Blair, Maria ","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1066","Blair, Maria ","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/report/nca-ti-indicators-2012","Contributing Author"
"http://data.globalchange.gov/person/1067","Ruffo, Susan","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1068","McNeeley, Shannon","http://data.globalchange.gov/report/nca3/chapter/adaptation","Contributing Author","http://data.globalchange.gov/article/10.1007/s10584-011-0158-x","Author"
"http://data.globalchange.gov/person/1068","McNeeley, Shannon","http://data.globalchange.gov/report/nca3/chapter/adaptation","Contributing Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1069","Stults, Missy","http://data.globalchange.gov/report/nca3/chapter/adaptation","Contributing Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1069","Stults, Missy","http://data.globalchange.gov/report/nca3/chapter/adaptation","Contributing Author","http://data.globalchange.gov/report/iclei-groton-2011","Author"
"http://data.globalchange.gov/person/1070","Verduzco, Laura","http://data.globalchange.gov/report/nca3/chapter/adaptation","Contributing Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/1071","Seyller, Emily","http://data.globalchange.gov/report/nca3/chapter/adaptation","Contributing Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1029/2011JD016187","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1029/2012GL051387","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1175/2008BAMS2613.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1175/2011JHM1351.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-11-00241.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-11-00262.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-12-00066.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/appendix-climate-science-supplement","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-12-00162.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1029/2005GL024379","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1029/2012GL051387","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1175/2008BAMS2613.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1175/2011JHM1351.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-11-00262.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-12-00066.1","Author"
"http://data.globalchange.gov/person/2802","Vose, Russell S.","http://data.globalchange.gov/report/nca3/chapter/our-changing-climate","Lead Author","http://data.globalchange.gov/article/10.1175/BAMS-D-12-00162.1","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.1002/wcc.202","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.1016/j.techfore.2010.04.007","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.1111/j.1539-6924.2012.01802.x","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/10.1287/mnsc.1050.0472","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/article/planning-for-climate-change-in-the-inland-empire-southern-california","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/report/ccsp-sap-5_2-2009","Contributing Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/report/rand-mr1626","Author"
"http://data.globalchange.gov/person/2840","Lempert, Robert J.","http://data.globalchange.gov/report/nca3/chapter/decision-support","Lead Author","http://data.globalchange.gov/report/worldbank-investment-2012","Author"
"http://data.globalchange.gov/person/2867","Scanlon, Bridget","http://data.globalchange.gov/report/nca3/chapter/great-plains","Lead Author","http://data.globalchange.gov/article/10.1021/es204602t","Author"
"http://data.globalchange.gov/person/2867","Scanlon, Bridget","http://data.globalchange.gov/report/nca3/chapter/great-plains","Lead Author","http://data.globalchange.gov/article/10.1029/2009WR008428","Author"
"http://data.globalchange.gov/person/3042","Wolfe, David W.","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/10.1007/s00382-006-0187-8","Author"
"http://data.globalchange.gov/person/3042","Wolfe, David W.","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/10.1007/s00484-004-0248-9","Author"
"http://data.globalchange.gov/person/3042","Wolfe, David W.","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/10.1007/s11027-007-9125-2","Author"
"http://data.globalchange.gov/person/3042","Wolfe, David W.","http://data.globalchange.gov/report/nca3/chapter/northeast","Lead Author","http://data.globalchange.gov/article/10.2134/agronj2010.0303","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1007/s10584-011-0120-y","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1016/j.amepre.2008.08.018","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1016/j.envint.2012.05.001","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1097/JOM.0b013e318173e122","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1289/ehp.0800088","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1289/ehp.1103805","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1289/ehp.11463","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.1289/ehp.8430","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/article/10.2500/aap.2009.30.3229","Author"
"http://data.globalchange.gov/person/3438","Ebi, Kristie L.","http://data.globalchange.gov/report/nca3/chapter/human-health","Contributing Author","http://data.globalchange.gov/report/ipcc-srex","Editor"
"http://data.globalchange.gov/person/4015","Weyant, John P.","http://data.globalchange.gov/report/nca3/chapter/energy-supply-and-use","Lead Author","http://data.globalchange.gov/report/ornl-climchenergy-2012","Contributing Author"
"http://data.globalchange.gov/person/8040","Groffman, Peter M.","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Convening Lead Author","http://data.globalchange.gov/article/10.1525/bio.2012.62.12.7","Author"
"http://data.globalchange.gov/person/8040","Groffman, Peter M.","http://data.globalchange.gov/report/nca3/chapter/ecosystems","Convening Lead Author","http://data.globalchange.gov/article/10.1890/120282","Author"
"http://data.globalchange.gov/person/821","Pryor, Sara C.","http://data.globalchange.gov/report/nca3/chapter/midwest","Convening Lead Author","http://data.globalchange.gov/article/10.1002/joc.1696","Author"
"http://data.globalchange.gov/person/821","Pryor, Sara C.","http://data.globalchange.gov/report/nca3/chapter/midwest","Convening Lead Author","http://data.globalchange.gov/article/10.1029/2008JD011416","Author"
"http://data.globalchange.gov/person/821","Pryor, Sara C.","http://data.globalchange.gov/report/nca3/chapter/midwest","Convening Lead Author","http://data.globalchange.gov/article/10.1029/2009JD013030","Author"
"http://data.globalchange.gov/person/821","Pryor, Sara C.","http://data.globalchange.gov/report/nca3/chapter/midwest","Convening Lead Author","http://data.globalchange.gov/article/10.3354/cr01143","Author"
"http://data.globalchange.gov/person/821","Pryor, Sara C.","http://data.globalchange.gov/report/nca3/chapter/midwest","Convening Lead Author","http://data.globalchange.gov/book/434135ed-eb50-4c46-9484-77563769e657","Editor"
"http://data.globalchange.gov/person/821","Pryor, Sara C.","http://data.globalchange.gov/report/nca3/chapter/midwest","Convening Lead Author","http://data.globalchange.gov/book/8cc5ea2d-2857-45cd-9c22-84c8ca7eb3ca","Editor"
"http://data.globalchange.gov/person/823","Robertson, G. Philip","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1007/s10533-012-9802-4","Author"
"http://data.globalchange.gov/person/823","Robertson, G. Philip","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1021/es903385g","Author"
"http://data.globalchange.gov/person/823","Robertson, G. Philip","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1126/science.1161525","Author"
"http://data.globalchange.gov/person/824","Patz, Jonathan","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1016/j.amepre.2008.08.026","Author"
"http://data.globalchange.gov/person/824","Patz, Jonathan","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1073/pnas.1014107108","Author"
"http://data.globalchange.gov/person/824","Patz, Jonathan","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1289/ehp.1103440","Author"
"http://data.globalchange.gov/person/825","Iverson, Louis","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1016/j.foreco.2007.07.023","Author"
"http://data.globalchange.gov/person/825","Iverson, Louis","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1016/j.jglr.2009.12.001","Author"
"http://data.globalchange.gov/person/825","Iverson, Louis","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/article/10.1046/j.1472-4642.1998.00007.x","Author"
"http://data.globalchange.gov/person/825","Iverson, Louis","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/report/usfs-gtr-nrs-82","Author"
"http://data.globalchange.gov/person/825","Iverson, Louis","http://data.globalchange.gov/report/nca3/chapter/midwest","Lead Author","http://data.globalchange.gov/webpage/ca353f7c-bff3-4e69-83ea-1a4c1cb1b6cf","Author"
"http://data.globalchange.gov/person/829","Galloway, James","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10533-012-9801-5","Author"
"http://data.globalchange.gov/person/829","Galloway, James","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/article/10.1126/science.1136674","Author"
"http://data.globalchange.gov/person/829","Galloway, James","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/article/10.1641/0006-3568(2003)053%5B0341:TNC%5D2.0.CO;2","Author"
"http://data.globalchange.gov/person/829","Galloway, James","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/article/10.1890/08-1140.1","Author"
"http://data.globalchange.gov/person/831","Hibbard, Kathy","http://data.globalchange.gov/report/nca3/chapter/water-energy-land-use","Convening Lead Author","http://data.globalchange.gov/report/pnnl-21185","Coordinating Lead Author"
"http://data.globalchange.gov/person/832","Carter, Lynne M.","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/article/10.1007/s11027-012-9423-1","Author"
"http://data.globalchange.gov/person/832","Carter, Lynne M.","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/book/7951fbd8-5877-41aa-ae62-9da3eb56b5c5","Editor"
"http://data.globalchange.gov/person/832","Carter, Lynne M.","http://data.globalchange.gov/report/nca3/chapter/adaptation","Lead Author","http://data.globalchange.gov/report/scipp-gulfcoast-2012","Author"
"http://data.globalchange.gov/person/832","Carter, Lynne M.","http://data.globalchange.gov/report/nca3/chapter/southeast","Convening Lead Author","http://data.globalchange.gov/book/7951fbd8-5877-41aa-ae62-9da3eb56b5c5","Editor"
"http://data.globalchange.gov/person/833","Moss, Richard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10584-014-1064-9","Author"
"http://data.globalchange.gov/person/833","Moss, Richard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Convening Lead Author","http://data.globalchange.gov/article/10.1038/nature08823","Author"
"http://data.globalchange.gov/person/833","Moss, Richard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Convening Lead Author","http://data.globalchange.gov/report/pnnl-sa-33642","Author"
"http://data.globalchange.gov/person/833","Moss, Richard","http://data.globalchange.gov/report/nca3/chapter/decision-support","Convening Lead Author","http://data.globalchange.gov/report/usgcrp-ncadac-nca-sasrwgreport-2013","Author"
"http://data.globalchange.gov/person/836","Schlesinger, William H.","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/article/10.1007/s10533-012-9787-z","Author"
"http://data.globalchange.gov/person/836","Schlesinger, William H.","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/article/10.1890/1051-0761(1997)007%5B0737:HAOTGN%5D2.0.CO;2","Author"
"http://data.globalchange.gov/person/836","Schlesinger, William H.","http://data.globalchange.gov/report/nca3/chapter/biogeochemical-cycles","Convening Lead Author","http://data.globalchange.gov/book/ae88a462-2305-40ed-9e93-5a39ce8aa860","Editor"
"http://data.globalchange.gov/person/837","Snover, Amy K.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1752-1688.2000.tb04277.x","Author"
"http://data.globalchange.gov/person/837","Snover, Amy K.","http://data.globalchange.gov/report/nca3/chapter/northwest","Convening Lead Author","http://data.globalchange.gov/report/usgcrp-ti-climatechange-northwest-2013","Editor"
"http://data.globalchange.gov/person/839","Brown, Daniel G.","http://data.globalchange.gov/report/nca3/chapter/land-use-land-cover-change","Convening Lead Author","http://data.globalchange.gov/article/10.1111/j.1365-2486.2009.02002.x","Author"
"http://data.globalchange.gov/person/839","Brown, Daniel G.","http://data.globalchange.gov/report/nca3/chapter/land-use-land-cover-change","Convening Lead Author","http://data.globalchange.gov/article/10.1890/03-5220","Author"
"http://data.globalchange.gov/person/839","Brown, Daniel G.","http://data.globalchange.gov/report/nca3/chapter/land-use-land-cover-change","Convening Lead Author","http://data.globalchange.gov/book/ddaadc62-d4cb-4fe2-84ac-eadf2ce7d522","Editor"
